GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Speed (OBD)(mph),Engine RPM(rpm),Trip Distance(miles),Throttle Position(Manifold)(%)
Fri Feb 19 17:57:31 EST 2016,2/19/2016 17:57:32,-75.74398269,39.6285212,21.25,4,-8.5,182.3,0,8.887277,1.1492168,0.029823054,46.60284072,1914,2.554979741,20
Fri Feb 19 17:57:32 EST 2016,2/19/2016 17:57:32,-75.74399298,39.62833116,21.25,4,-8.699999809,182.2,-1.4939818,10.419566,1.4173675,0.10168332,46.60284072,1914,2.557413491,20.7843132
Fri Feb 19 17:57:32 EST 2016,2/19/2016 17:57:32,-75.74399298,39.62833116,21.25,4,-8.699999809,182.2,-2.719813,10.151415,1.4556746,0.065147735,46.60284072,1911.5,2.557413491,20.7843132
Fri Feb 19 17:57:32 EST 2016,2/19/2016 17:57:32,-75.74399298,39.62833116,21.25,4,-8.699999809,182.2,-0.5363012,10.228029,1.0342951,0.06571718,46.60284072,1911.5,2.559847241,17.64705849
Fri Feb 19 17:57:32 EST 2016,2/19/2016 17:57:32,-75.74399298,39.62833116,21.25,4,-8.699999809,182.2,-0.61291564,8.542512,1.3024458,0.0479571,46.60284072,1911.5,2.562332842,17.64705849
Fri Feb 19 17:57:32 EST 2016,2/19/2016 17:57:32,-75.74399298,39.62833116,21.25,4,-8.699999809,182.2,-1.1109096,9.308656,1.4556746,-0.013920188,46.60284072,1911.5,2.562332842,17.25490189
Fri Feb 19 17:57:32 EST 2016,2/19/2016 17:57:32,-75.74399298,39.62833116,21.25,4,-8.699999809,182.2,-0.8810662,10.879252,1.0726024,0.044991426,46.60284072,1905.25,2.564675926,17.25490189
Fri Feb 19 17:57:32 EST 2016,2/19/2016 17:57:33,-75.74399298,39.62833116,21.25,4,-8.699999809,182.2,-0.49799395,10.036493,1.6472107,0.052982166,46.60284072,1905.25,2.564675926,17.25490189
Fri Feb 19 17:57:32 EST 2016,2/19/2016 17:57:33,-75.74399298,39.62833116,21.25,4,-8.699999809,182.2,-0.842759,11.070788,1.9153614,0.16750342,46.60284072,1887.5,2.566993233,17.64705849
Fri Feb 19 17:57:32 EST 2016,2/19/2016 17:57:33,-75.74399298,39.62833116,21.25,4,-8.699999809,182.2,-0.076614454,9.5385,2.3750482,0.039193053,46.60284072,1896,2.566993233,17.64705849
Fri Feb 19 17:57:33 EST 2016,2/19/2016 17:57:33,-75.74400239,39.62814093,21.25,3,-9,182.2,-0.2681506,9.423578,2.0685902,0.044328675,46.60284072,1896,2.569440019,17.64705849
Fri Feb 19 17:57:33 EST 2016,2/19/2016 17:57:33,-75.74400239,39.62814093,21.25,3,-9,182.2,-1.1109096,9.998186,2.528277,0.051396616,46.60284072,1827.25,2.569440019,17.64705849
Fri Feb 19 17:57:33 EST 2016,2/19/2016 17:57:33,-75.74400239,39.62814093,21.25,3,-9,182.2,-0.6512229,9.346964,2.1068976,-0.0020413399,46.60284072,1827.25,2.571886806,17.64705849
Fri Feb 19 17:57:33 EST 2016,2/19/2016 17:57:33,-75.74400239,39.62814093,21.25,3,-9,182.2,-0.91937345,9.844957,1.7238252,0.0362323,46.60284072,1850,2.571886806,17.64705849
Fri Feb 19 17:57:33 EST 2016,2/19/2016 17:57:33,-75.74400239,39.62814093,21.25,3,-9,182.2,-0.80445176,9.193734,2.1452048,0.02670857,46.60284072,1850,2.574527664,17.64705849
Fri Feb 19 17:57:33 EST 2016,2/19/2016 17:57:33,-75.74400239,39.62814093,21.25,3,-9,182.2,-0.6512229,9.040505,1.5705963,-0.043283403,46.60284072,1850,2.574527664,17.64705849
Fri Feb 19 17:57:33 EST 2016,2/19/2016 17:57:33,-75.74400239,39.62814093,21.25,3,-9,182.2,-1.0342951,8.810662,1.7621324,-0.059034526,46.60284072,1840.5,2.577284966,18.4313736
Fri Feb 19 17:57:33 EST 2016,2/19/2016 17:57:34,-75.74400239,39.62814093,21.25,3,-9,182.2,-1.2258313,10.304645,1.1492168,0.049555637,46.60284072,1835,2.577284966,18.4313736
Fri Feb 19 17:57:33 EST 2016,2/19/2016 17:57:34,-75.74400239,39.62814093,21.25,3,-9,182.2,-0.842759,9.346964,1.5705963,0.04039985,45.98146951,1835,2.579625383,18.4313736
Fri Feb 19 17:57:33 EST 2016,2/19/2016 17:57:34,-75.74400239,39.62814093,21.25,3,-9,182.2,-0.30645782,10.649409,1.6472107,0.11791998,45.98146951,1828,2.579625383,18.4313736
Fri Feb 19 17:57:33 EST 2016,2/19/2016 17:57:34,-75.74400239,39.62814093,21.25,3,-9,182.2,-0.49799395,9.346964,1.5705963,0.041655034,45.98146951,1828,2.582039281,19.2156868
Fri Feb 19 17:57:34 EST 2016,2/19/2016 17:57:34,-75.74400426,39.62796063,21,4,-9.699999809,182.3,-0.80445176,10.6877165,1.4939818,0.04309947,45.98146951,1785.75,2.582039281,19.2156868
Fri Feb 19 17:57:34 EST 2016,2/19/2016 17:57:34,-75.74400426,39.62796063,21,4,-9.699999809,182.3,-0.80445176,10.0748005,1.2641385,0.046877403,45.98146951,1785.75,2.584325477,20.3921566
Fri Feb 19 17:57:34 EST 2016,2/19/2016 17:57:34,-75.74400426,39.62796063,21,4,-9.699999809,182.3,-0.9576807,10.91756,1.8004397,0.15114957,45.98146951,1856.25,2.586637451,20.3921566
Fri Feb 19 17:57:34 EST 2016,2/19/2016 17:57:34,-75.74400426,39.62796063,21,4,-9.699999809,182.3,-0.9576807,9.80665,1.0342951,0.051239125,45.98146951,1856.25,2.586637451,21.96078491
Fri Feb 19 17:57:34 EST 2016,2/19/2016 17:57:34,-75.74400426,39.62796063,21,4,-9.699999809,182.3,-1.4556746,9.959879,1.532289,0.044302028,45.98146951,2053,2.589204828,21.96078491
Fri Feb 19 17:57:34 EST 2016,2/19/2016 17:57:34,-75.74400426,39.62796063,21,4,-9.699999809,182.3,-0.9959879,9.998186,1.1875241,0.05035621,45.98146951,2053,2.589204828,21.96078491
Fri Feb 19 17:57:34 EST 2016,2/19/2016 17:57:35,-75.74400426,39.62796063,21,4,-9.699999809,182.3,-1.8770541,9.768343,1.8004397,0.049446523,45.3600983,2048.25,2.59160243,21.96078491
Fri Feb 19 17:57:34 EST 2016,2/19/2016 17:57:35,-75.74400426,39.62796063,21,4,-9.699999809,182.3,-1.340753,9.921572,1.6089035,0.04061168,45.3600983,2048.25,2.59160243,21.56862831
Fri Feb 19 17:57:34 EST 2016,2/19/2016 17:57:35,-75.74400426,39.62796063,21,4,-9.699999809,182.3,-0.49799395,9.615114,1.685518,0.03569288,45.3600983,1983.5,2.593983736,21.56862831
Fri Feb 19 17:57:34 EST 2016,2/19/2016 17:57:35,-75.74400426,39.62796063,21,4,-9.699999809,182.3,-0.4213795,9.80665,1.2258313,0.027353346,45.3600983,1896,2.593983736,20.3921566
Fri Feb 19 17:57:35 EST 2016,2/19/2016 17:57:35,-75.74401804,39.62777519,20.75,4,-9.600000381,182.7,-0.80445176,9.653421,1.5705963,0.041545033,45.3600983,1896,2.596251858,17.64705849
Fri Feb 19 17:57:35 EST 2016,2/19/2016 17:57:35,-75.74401804,39.62777519,20.75,4,-9.600000381,182.7,0.30645782,9.576807,1.8387469,0.0316088,45.3600983,1870.25,2.596251858,17.64705849
Fri Feb 19 17:57:35 EST 2016,2/19/2016 17:57:35,-75.74401804,39.62777519,20.75,4,-9.600000381,182.7,-0.49799395,9.80665,1.7238252,0.035253942,45.3600983,1870.25,2.59850724,17.64705849
Fri Feb 19 17:57:35 EST 2016,2/19/2016 17:57:35,-75.74401804,39.62777519,20.75,4,-9.600000381,182.7,-0.7278373,9.270349,1.1875241,-0.025403976,45.3600983,1865.5,2.59850724,17.64705849
Fri Feb 19 17:57:35 EST 2016,2/19/2016 17:57:35,-75.74401804,39.62777519,20.75,4,-9.600000381,182.7,-0.6512229,9.691729,1.7621324,0.007990495,45.3600983,1865.5,2.600812991,19.2156868
Fri Feb 19 17:57:35 EST 2016,2/19/2016 17:57:35,-75.74401804,39.62777519,20.75,4,-9.600000381,182.7,-0.8810662,9.653421,1.1109096,0.00988771,45.3600983,1903.75,2.603093557,19.2156868
Fri Feb 19 17:57:35 EST 2016,2/19/2016 17:57:36,-75.74401804,39.62777519,20.75,4,-9.600000381,182.7,-0.8810662,10.840945,2.030283,0.14688545,45.3600983,1903.75,2.603093557,18.8235302
Fri Feb 19 17:57:35 EST 2016,2/19/2016 17:57:36,-75.74401804,39.62777519,20.75,4,-9.600000381,182.7,-1.4173675,11.33894,1.8387469,0.095706016,45.3600983,1936.5,2.605449678,18.8235302
Fri Feb 19 17:57:35 EST 2016,2/19/2016 17:57:36,-75.74401804,39.62777519,20.75,4,-9.600000381,182.7,-0.45968673,9.883265,1.9919758,0.08237945,45.3600983,1936.5,2.605449678,19.2156868
Fri Feb 19 17:57:36 EST 2016,2/19/2016 17:57:36,-75.74402513,39.6275885,20.75,3,-9.699999809,182.5,-1.340753,9.691729,1.8004397,0.0741697,45.3600983,1932.75,2.608234239,19.2156868
Fri Feb 19 17:57:36 EST 2016,2/19/2016 17:57:36,-75.74402513,39.6275885,20.75,3,-9.699999809,182.5,-1.2641385,10.113108,1.4556746,0.06846386,45.3600983,1932.75,2.608234239,19.6078434
Fri Feb 19 17:57:36 EST 2016,2/19/2016 17:57:36,-75.74402513,39.6275885,20.75,3,-9.699999809,182.5,-0.6512229,9.883265,1.8770541,0.02173988,45.3600983,1958.5,2.608234239,19.6078434
Fri Feb 19 17:57:36 EST 2016,2/19/2016 17:57:36,-75.74402513,39.6275885,20.75,3,-9.699999809,182.5,-0.7661445,9.80665,1.4939818,0.042361833,45.3600983,1958.5,2.611069169,20.7843132
Fri Feb 19 17:57:36 EST 2016,2/19/2016 17:57:36,-75.74402513,39.6275885,20.75,3,-9.699999809,182.5,-1.1109096,11.109096,0.9959879,0.16159338,45.3600983,1998.25,2.611069169,20.7843132
Fri Feb 19 17:57:36 EST 2016,2/19/2016 17:57:36,-75.74402513,39.6275885,20.75,3,-9.699999809,182.5,-0.45968673,10.0748005,1.5705963,0.080172,45.3600983,1998.25,2.613337291,17.64705849
Fri Feb 19 17:57:36 EST 2016,2/19/2016 17:57:36,-75.74402513,39.6275885,20.75,3,-9.699999809,182.5,-0.7278373,9.346964,1.7238252,0.050208066,45.3600983,1886.5,2.615768967,17.64705849
Fri Feb 19 17:57:36 EST 2016,2/19/2016 17:57:37,-75.74402513,39.6275885,20.75,3,-9.699999809,182.5,-0.6512229,11.453861,1.4556746,0.051849656,45.3600983,1886.5,2.615768967,17.25490189
Fri Feb 19 17:57:36 EST 2016,2/19/2016 17:57:37,-75.74402513,39.6275885,20.75,3,-9.699999809,182.5,-0.80445176,10.955867,1.685518,0.15191692,45.3600983,1842,2.618074718,17.25490189
Fri Feb 19 17:57:36 EST 2016,2/19/2016 17:57:37,-75.74402513,39.6275885,20.75,3,-9.699999809,182.5,-0.5746084,9.768343,1.4173675,0.06257758,45.3600983,1842,2.618074718,17.64705849
Fri Feb 19 17:57:36 EST 2016,2/19/2016 17:57:37,-75.74402513,39.6275885,20.75,3,-9.699999809,182.5,-0.8810662,10.113108,1.8387469,0.06435896,45.3600983,1842.75,2.62039321,17.64705849
Fri Feb 19 17:57:36 EST 2016,2/19/2016 17:57:37,-75.74402513,39.6275885,20.75,3,-9.699999809,182.5,-0.9959879,10.6877165,1.4556746,0.12320775,45.3600983,1842.75,2.62039321,17.64705849
Fri Feb 19 17:57:36 EST 2016,2/19/2016 17:57:37,-75.74402513,39.6275885,20.75,3,-9.699999809,182.5,-1.1109096,10.496181,1.8387469,0.111127555,44.73872709,1835,2.622958513,17.64705849
Fri Feb 19 17:57:36 EST 2016,2/19/2016 17:57:37,-75.74402513,39.6275885,20.75,3,-9.699999809,182.5,-0.9959879,9.232041,1.6472107,0.06037172,44.73872709,1835,2.622958513,17.64705849
Fri Feb 19 17:57:36 EST 2016,2/19/2016 17:57:37,-75.74402513,39.6275885,20.75,3,-9.699999809,182.5,-0.5746084,9.921572,2.2218192,0.065145336,44.73872709,1778.75,2.625294783,17.64705849
Fri Feb 19 17:57:36 EST 2016,2/19/2016 17:57:37,-75.74402513,39.6275885,20.75,3,-9.699999809,182.5,-1.1875241,10.266336,1.6089035,0.08518499,44.73872709,1778.75,2.625294783,17.64705849
Fri Feb 19 17:57:37 EST 2016,2/19/2016 17:57:37,-75.74403254,39.62740249,20.75,4,-9.899999619,182.4,-0.9576807,9.576807,1.4173675,0.046585176,45.98146951,1791.25,2.627688829,17.64705849
Fri Feb 19 17:57:37 EST 2016,2/19/2016 17:57:38,-75.74403254,39.62740249,20.75,4,-9.899999619,182.4,-1.340753,10.228029,1.532289,0.052560348,45.98146951,1783.5,2.627688829,17.64705849
Fri Feb 19 17:57:37 EST 2016,2/19/2016 17:57:38,-75.74403254,39.62740249,20.75,4,-9.899999619,182.4,-1.7238252,10.764331,1.4173675,0.044996437,45.98146951,1783.5,2.630064506,17.64705849
Fri Feb 19 17:57:37 EST 2016,2/19/2016 17:57:38,-75.74403254,39.62740249,20.75,4,-9.899999619,182.4,-1.0342951,9.998186,1.6089035,0.056664765,45.98146951,1780.25,2.630064506,17.64705849
Fri Feb 19 17:57:37 EST 2016,2/19/2016 17:57:38,-75.74403254,39.62740249,20.75,4,-9.899999619,182.4,-1.0726024,10.611102,1.8004397,0.075951934,45.98146951,1780.25,2.632376479,17.64705849
Fri Feb 19 17:57:38 EST 2016,2/19/2016 17:57:38,-75.74404353,39.6272165,20.5,4,-10.19999981,182.5,-1.340753,9.921572,1.4173675,0.05804835,45.98146951,1772.5,2.632376479,17.64705849
Fri Feb 19 17:57:38 EST 2016,2/19/2016 17:57:38,-75.74404353,39.6272165,20.5,4,-10.19999981,182.5,-0.5363012,8.00621,1.7238252,-0.14438146,45.3600983,1772.5,2.634748896,17.64705849
Fri Feb 19 17:57:38 EST 2016,2/19/2016 17:57:38,-75.74404353,39.6272165,20.5,4,-10.19999981,182.5,-0.5746084,9.385271,2.0685902,4.17E-04,45.3600983,1764.75,2.637168128,17.64705849
Fri Feb 19 17:57:38 EST 2016,2/19/2016 17:57:38,-75.74404353,39.6272165,20.5,4,-10.19999981,182.5,-1.532289,9.461885,1.4556746,0.021788305,45.3600983,1764.75,2.637168128,21.17647171
Fri Feb 19 17:57:38 EST 2016,2/19/2016 17:57:38,-75.74404353,39.6272165,20.5,4,-10.19999981,182.5,0.076614454,9.308656,2.1068976,0.021190554,44.11735588,1765.5,2.639703209,21.17647171
Fri Feb 19 17:57:38 EST 2016,2/19/2016 17:57:38,-75.74404353,39.6272165,20.5,4,-10.19999981,182.5,0,9.959879,1.3024458,0.042922318,44.11735588,1765.5,2.639703209,22.74509811
Fri Feb 19 17:57:38 EST 2016,2/19/2016 17:57:39,-75.74404353,39.6272165,20.5,4,-10.19999981,182.5,-0.038307227,9.959879,1.1109096,0.03899306,44.11735588,1986.5,2.642056071,22.74509811
Fri Feb 19 17:57:38 EST 2016,2/19/2016 17:57:39,-75.74404353,39.6272165,20.5,4,-10.19999981,182.5,-1.340753,10.419566,1.4939818,0.05271173,44.11735588,1986.5,2.642056071,23.92156982
Fri Feb 19 17:57:38 EST 2016,2/19/2016 17:57:39,-75.74404353,39.6272165,20.5,4,-10.19999981,182.5,-0.8810662,10.304645,0.7278373,0.046497025,44.11735588,2080.25,2.644408933,23.92156982
Fri Feb 19 17:57:39 EST 2016,2/19/2016 17:57:39,-75.74405167,39.6270352,20.25,3,-10.19999981,182.1,-0.9576807,9.883265,1.1875241,0.038399994,44.11735588,2080.25,2.644408933,18.4313736
Fri Feb 19 17:57:39 EST 2016,2/19/2016 17:57:39,-75.74405167,39.6270352,20.25,3,-10.19999981,182.1,-0.38307226,10.113108,1.4939818,0.017159725,44.11735588,1906.25,2.646957941,18.4313736
Fri Feb 19 17:57:39 EST 2016,2/19/2016 17:57:39,-75.74405167,39.6270352,20.25,3,-10.19999981,182.1,-0.38307226,10.036493,1.2641385,0.027704954,44.11735588,1906.25,2.646957941,17.64705849
Fri Feb 19 17:57:39 EST 2016,2/19/2016 17:57:39,-75.74405167,39.6270352,20.25,3,-10.19999981,182.1,-1.1875241,10.802638,0.9959879,0.13146251,44.11735588,1860.75,2.649408875,17.64705849
