GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Speed (OBD)(mph),Throttle Position(%),Trip Distance(miles),Miles Per Gallon (diesel support in pro version)(mpg)
Thu Dec 03 14:21:15 EST 2015,03-Dec-2015 14:21:15.054,-75.71206562,39.51491017,25.5,4.0,-13.100000381469727,345.0,-0.22984336,2.6431987,9.80665,0.054598153,2367.0,56.54478007555008,30.19607925415039,1.5874089657868637,20.57802963256836
Thu Dec 03 14:21:15 EST 2015,03-Dec-2015 14:21:15.554,-75.71206562,39.51491017,25.5,4.0,-13.100000381469727,345.0,0.5746084,3.0262709,9.576807,0.044484794,2385.0,57.78752249479294,30.58823585510254,1.5874089657868637,20.96359634399414
Thu Dec 03 14:21:16 EST 2015,03-Dec-2015 14:21:16.054,-75.71214662,39.5151431,26.25,5.0,-13.199999809265137,344.8,0.30645782,3.1028855,9.80665,0.06796974,2412.5,59.0302649140358,30.58823585510254,1.6040509962245295,21.245967864990234
Thu Dec 03 14:21:16 EST 2015,03-Dec-2015 14:21:16.554,-75.71214662,39.5151431,26.25,5.0,-13.199999809265137,344.8,-0.5363012,2.9496565,9.883265,0.07180041,2421.75,59.0302649140358,30.19607925415039,1.6040509962245295,21.633989334106445
Thu Dec 03 14:21:17 EST 2015,03-Dec-2015 14:21:17.054,-75.71225893,39.51536919,26.75,4.0,-13.100000381469727,341.8,-0.5746084,2.2601264,9.155427,-0.0179255,2437.5,58.40889370441437,26.666667938232422,1.6207630999287375,25.499597549438477
Thu Dec 03 14:21:17 EST 2015,03-Dec-2015 14:21:17.554,-75.71225893,39.51536919,26.75,4.0,-13.100000381469727,341.8,-0.8810662,2.566584,9.346964,0.011140764,2447.5,58.40889370441437,24.705883026123047,1.6207630999287375,29.719280242919922
Thu Dec 03 14:21:18 EST 2015,03-Dec-2015 14:21:18.054,-75.71236909,39.51559291,26.75,4.0,-13.0,339.9,0.076614454,1.9153614,8.772355,-0.06567407,2447.5,59.65163612365723,25.098039627075195,1.637281428088258,29.76894187927246
Thu Dec 03 14:21:18 EST 2015,03-Dec-2015 14:21:18.554,-75.71236909,39.51559291,26.75,4.0,-13.0,339.9,0.45968673,2.9113493,10.91756,0.17174417,2455.25,60.894378542900085,24.705883026123047,1.637281428088258,30.874061584472656
Thu Dec 03 14:21:19 EST 2015,03-Dec-2015 14:21:19.054,-75.71248493,39.51581938,26.75,4.0,-13.100000381469727,338.9,0.30645782,2.566584,9.270349,3.5762787E-5,2463.25,60.273007333278656,25.098039627075195,1.6540865677573464,30.5184383392334
Thu Dec 03 14:21:19 EST 2015,03-Dec-2015 14:21:19.554,-75.71248493,39.51581938,26.75,4.0,-13.100000381469727,338.9,0.076614454,2.3750482,9.308656,-0.0016754866,2470.25,59.65163612365723,25.490196228027344,1.6540865677573464,28.4768009185791
Thu Dec 03 14:21:20 EST 2015,03-Dec-2015 14:21:20.053,-75.71260571,39.51604612,27.25,5.0,-13.100000381469727,337.6,0.15322891,2.9879637,9.883265,0.07161933,2473.25,59.65163612365723,25.490196228027344,1.6710080023825356,29.083723068237305
Thu Dec 03 14:21:20 EST 2015,03-Dec-2015 14:21:20.554,-75.71260571,39.51604612,27.25,5.0,-13.100000381469727,337.6,0.5363012,2.7581203,11.109096,0.18708557,2479.5,60.894378542900085,25.098039627075195,1.6710080023825356,30.100210189819336
Thu Dec 03 14:21:21 EST 2015,03-Dec-2015 14:21:21.053,-75.71272567,39.51627068,27.0,5.0,-13.100000381469727,337.7,0.038307227,2.2984335,9.346964,1.912713E-4,2479.5,60.273007333278656,26.27450942993164,1.6877735869519057,27.477540969848633
Thu Dec 03 14:21:21 EST 2015,03-Dec-2015 14:21:21.555,-75.71272567,39.51627068,27.0,5.0,-13.100000381469727,337.7,-1.1109096,1.9536686,9.80665,0.044573963,2486.5,60.273007333278656,25.882352828979492,1.6877735869519057,27.72060775756836
Thu Dec 03 14:21:22 EST 2015,03-Dec-2015 14:21:22.054,-75.71283249,39.51649228,26.25,6.0,-13.199999809265137,339.0,-0.2681506,2.3750482,9.270349,-0.005106926,2486.5,60.273007333278656,24.3137264251709,1.7040920655626621,32.442893981933594
Thu Dec 03 14:21:22 EST 2015,03-Dec-2015 14:21:22.553,-75.71283249,39.51649228,26.25,6.0,-13.199999809265137,339.0,0.11492168,2.4516625,9.002198,-0.029850364,2492.75,60.273007333278656,22.352941513061523,1.7040920655626621,43.772159576416016
Thu Dec 03 14:21:23 EST 2015,03-Dec-2015 14:21:23.054,-75.71295503,39.51668561,25.25,7.0,-13.0,338.5,-0.038307227,2.4133554,9.844957,0.052283823,2484.25,60.273007333278656,22.352941513061523,1.7189501165590997,43.14214324951172
Thu Dec 03 14:21:23 EST 2015,03-Dec-2015 14:21:23.554,-75.71295503,39.51668561,25.25,7.0,-13.0,338.5,0.11492168,2.1452048,10.572795,0.11877996,2475.0,61.515749752521515,20.784313201904297,1.7189501165590997,72.31512451171875
Thu Dec 03 14:21:24 EST 2015,03-Dec-2015 14:21:24.054,-75.71310012,39.5169008,24.75,7.0,-12.699999809265137,338.1,-0.11492168,2.7964275,9.040505,-0.016288161,2466.25,60.894378542900085,22.745098114013672,1.7356980717020036,39.3958625793457
Thu Dec 03 14:21:24 EST 2015,03-Dec-2015 14:21:24.554,-75.71310012,39.5169008,24.75,7.0,-12.699999809265137,338.1,1.0342951,3.3327289,9.998186,0.09847444,2463.25,60.273007333278656,22.745098114013672,1.7356980717020036,41.50886917114258
Thu Dec 03 14:21:25 EST 2015,03-Dec-2015 14:21:25.054,-75.71331795,39.51716569,27.5,4.0,-12.199999809265137,333.5,0.80445176,2.834735,8.734048,-0.041374624,2452.25,60.273007333278656,22.352941513061523,1.7573641923896588,44.53562545776367
Thu Dec 03 14:21:25 EST 2015,03-Dec-2015 14:21:25.554,-75.71331795,39.51716569,27.5,4.0,-12.199999809265137,333.5,0.5363012,2.7581203,9.615114,0.040126145,2446.0,60.273007333278656,21.960784912109375,1.7573641923896588,45.118553161621094
Thu Dec 03 14:21:26 EST 2015,03-Dec-2015 14:21:26.054,-75.71346558,39.51738143,27.5,4.0,-12.100000381469727,333.1,0.61291564,2.681506,10.036493,0.07981557,2437.5,59.65163612365723,22.745098114013672,1.7742088871584656,38.18153762817383
Thu Dec 03 14:21:26 EST 2015,03-Dec-2015 14:21:26.554,-75.71346558,39.51738143,27.5,4.0,-12.100000381469727,333.1,-0.19153613,2.1452048,8.159439,-0.12076557,2437.5,59.65163612365723,27.843137741088867,1.7742088871584656,26.957889556884766
Thu Dec 03 14:21:27 EST 2015,03-Dec-2015 14:21:27.054,-75.71362095,39.51759008,27.25,4.0,-12.100000381469727,332.7,0.0,2.7964275,9.270349,0.0060480833,2432.75,59.65163612365723,24.705883026123047,1.7908257327011796,26.872947692871094
Thu Dec 03 14:21:27 EST 2015,03-Dec-2015 14:21:27.554,-75.71362095,39.51759008,27.25,4.0,-12.100000381469727,332.7,0.076614454,2.566584,9.615114,0.033481896,2439.0,59.65163612365723,22.352941513061523,1.7908257327011796,41.201942443847656
Thu Dec 03 14:21:28 EST 2015,03-Dec-2015 14:21:28.054,-75.71375175,39.51780247,27.0,4.0,-12.199999809265137,332.8,-0.11492168,2.719813,9.461885,0.022639453,2428.0,59.65163612365723,22.352941513061523,1.8070596196941864,42.16960144042969
Thu Dec 03 14:21:28 EST 2015,03-Dec-2015 14:21:28.553,-75.71375175,39.51780247,27.0,4.0,-12.199999809265137,332.8,0.22984336,2.9496565,9.653421,0.048217595,2421.75,59.65163612365723,22.352941513061523,1.8070596196941864,42.09156036376953
Thu Dec 03 14:21:29 EST 2015,03-Dec-2015 14:21:29.054,-75.71389127,39.51801881,27.0,4.0,-11.899999618530273,332.7,0.34476504,2.719813,9.308656,0.008193076,2415.5,59.0302649140358,22.745098114013672,1.8237426866959794,40.07102966308594
Thu Dec 03 14:21:29 EST 2015,03-Dec-2015 14:21:29.553,-75.71389127,39.51801881,27.0,4.0,-11.899999618530273,332.7,0.5746084,2.566584,9.883265,0.06153208,2412.5,59.0302649140358,22.745098114013672,1.8237426866959794,38.871429443359375
Thu Dec 03 14:21:30 EST 2015,03-Dec-2015 14:21:30.054,-75.71404037,39.51823369,26.75,4.0,-12.199999809265137,332.7,0.45968673,2.681506,10.189722,0.09409362,2406.25,59.0302649140358,23.92156982421875,1.8405719742349334,36.85572052001953
Thu Dec 03 14:21:30 EST 2015,03-Dec-2015 14:21:30.554,-75.71404037,39.51823369,26.75,4.0,-12.199999809265137,332.7,0.22984336,2.681506,10.802638,0.1538468,2409.25,58.40889370441437,27.05882453918457,1.8405719742349334,27.41442108154297
Thu Dec 03 14:21:31 EST 2015,03-Dec-2015 14:21:31.054,-75.71419139,39.51844714,26.75,4.0,-11.699999809265137,332.0,0.5746084,3.0262709,9.270349,0.014791787,2425.0,59.65163612365723,27.05882453918457,1.8573634844314597,25.695749282836914
Thu Dec 03 14:21:31 EST 2015,03-Dec-2015 14:21:31.554,-75.71419139,39.51844714,26.75,4.0,-11.699999809265137,332.0,0.0,2.7964275,9.193734,-0.0014263391,2435.75,59.0302649140358,28.627450942993164,1.8573634844314597,23.347055435180664
Thu Dec 03 14:21:32 EST 2015,03-Dec-2015 14:21:32.055,-75.7143383,39.51866057,26.75,4.0,-11.699999809265137,331.3,-0.2681506,2.7964275,9.346964,0.01390332,2450.75,59.0302649140358,29.019607543945313,1.8740493662156297,22.973691940307617
Thu Dec 03 14:21:32 EST 2015,03-Dec-2015 14:21:32.554,-75.7143383,39.51866057,26.75,4.0,-11.699999809265137,331.3,0.0,2.9496565,9.80665,0.062898815,2467.75,60.273007333278656,29.411766052246094,1.8740493662156297,22.857036590576172
Thu Dec 03 14:21:33 EST 2015,03-Dec-2015 14:21:33.054,-75.71448839,39.51887436,27.0,4.0,-11.600000381469727,331.4,0.38307226,3.371036,9.461885,0.04364437,2482.75,60.273007333278656,29.411766052246094,1.8908376171904564,22.980382919311523
Thu Dec 03 14:21:33 EST 2015,03-Dec-2015 14:21:33.554,-75.71448839,39.51887436,27.0,4.0,-11.600000381469727,331.4,-0.4213795,3.2561142,10.802638,0.16992384,2506.25,60.273007333278656,28.627450942993164,1.8908376171904564,23.54547691345215
Thu Dec 03 14:21:34 EST 2015,03-Dec-2015 14:21:34.054,-75.71463822,39.51909576,27.5,4.0,-12.199999809265137,331.4,0.30645782,3.4093432,10.611102,0.15555197,2521.0,60.273007333278656,28.627450942993164,1.908082455496114,23.585750579833984
Thu Dec 03 14:21:34 EST 2015,03-Dec-2015 14:21:34.554,-75.71463822,39.51909576,27.5,4.0,-12.199999809265137,331.4,0.9959879,3.715801,10.151415,0.12561482,2532.0,60.273007333278656,27.05882453918457,1.908082455496114,25.77239227294922
Thu Dec 03 14:21:35 EST 2015,03-Dec-2015 14:21:35.054,-75.71478487,39.5193115,27.5,4.0,-12.600000381469727,331.6,-0.61291564,2.4133554,8.580819,-0.07021654,2535.0,62.137120962142944,26.27450942993164,1.9249025579557326,27.763029098510742
Thu Dec 03 14:21:35 EST 2015,03-Dec-2015 14:21:35.554,-75.71478487,39.5193115,27.5,4.0,-12.600000381469727,331.6,-0.038307227,2.336741,9.500193,0.01629138,2553.75,62.137120962142944,25.490196228027344,1.9249025579557326,28.809627532958984
Thu Dec 03 14:21:36 EST 2015,03-Dec-2015 14:21:36.054,-75.71494845,39.51953159,27.75,4.0,-12.300000190734863,331.1,0.6512229,3.5242648,11.415554,0.238666,2552.25,61.515749752521515,25.098039627075195,1.942422059762805,30.55259132385254
Thu Dec 03 14:21:36 EST 2015,03-Dec-2015 14:21:36.554,-75.71494845,39.51953159,27.75,4.0,-12.300000190734863,331.1,0.9576807,3.0262709,9.998186,0.08831257,2567.75,62.758492171764374,25.098039627075195,1.942422059762805,31.609018325805664
Thu Dec 03 14:21:37 EST 2015,03-Dec-2015 14:21:37.054,-75.71510797,39.51974989,28.0,4.0,-12.199999809265137,331.0,-1.1109096,2.1452048,7.967903,-0.13226676,2566.25,62.137120962142944,25.882352828979492,1.9597267492305832,28.486312866210938
Thu Dec 03 14:21:37 EST 2015,03-Dec-2015 14:21:37.554,-75.71510797,39.51974989,28.0,4.0,-12.199999809265137,331.0,0.842759,2.2601264,8.810662,-0.049818754,2573.25,62.137120962142944,25.882352828979492,1.9597267492305832,29.06885528564453
Thu Dec 03 14:21:38 EST 2015,03-Dec-2015 14:21:38.054,-75.71526311,39.51997565,28.25,4.0,-12.100000381469727,331.5,0.9576807,3.6391866,10.802638,0.18508667,2587.5,63.3798633813858,25.882352828979492,1.977369953315801,29.290836334228516
Thu Dec 03 14:21:38 EST 2015,03-Dec-2015 14:21:38.554,-75.71526311,39.51997565,28.25,4.0,-12.100000381469727,331.5,0.076614454,3.6008794,9.921572,0.09495133,2594.5,63.3798633813858,25.882352828979492,1.977369953315801,29.54149055480957
Thu Dec 03 14:21:39 EST 2015,03-Dec-2015 14:21:39.055,-75.71541544,39.52020466,28.25,4.0,-11.800000190734863,331.7,0.076614454,2.183512,8.6574335,-0.07081944,2600.0,63.3798633813858,25.490196228027344,1.995142192951036,29.944162368774414
Thu Dec 03 14:21:39 EST 2015,03-Dec-2015 14:21:39.554,-75.71541544,39.52020466,28.25,4.0,-11.800000190734863,331.7,0.842759,3.5625722,10.036493,0.108023584,2609.25,63.3798633813858,25.490196228027344,1.995142192951036,30.653200149536133
Thu Dec 03 14:21:40 EST 2015,03-Dec-2015 14:21:40.055,-75.71558241,39.52043986,28.75,4.0,-11.899999618530273,331.5,0.34476504,2.6431987,9.270349,0.0022791624,2607.0,63.3798633813858,25.490196228027344,2.013659016598197,30.6921329498291
Thu Dec 03 14:21:40 EST 2015,03-Dec-2015 14:21:40.555,-75.71558241,39.52043986,28.75,4.0,-11.899999618530273,331.5,1.4173675,3.715801,10.457873,0.15952295,2609.25,63.3798633813858,23.92156982421875,2.013659016598197,36.24740982055664
Thu Dec 03 14:21:41 EST 2015,03-Dec-2015 14:21:41.054,-75.715745,39.52066733,29.0,4.0,-12.0,331.5,-1.0726024,1.9919758,9.078813,-0.027232826,2612.5,64.62260580062866,23.92156982421875,2.031595846929264,36.286834716796875
Thu Dec 03 14:21:41 EST 2015,03-Dec-2015 14:21:41.553,-75.715745,39.52066733,29.0,4.0,-12.0,331.5,1.1875241,2.7964275,9.768343,0.061802685,2617.75,64.00123459100723,24.3137264251709,2.031595846929264,33.50368881225586
Thu Dec 03 14:21:42 EST 2015,03-Dec-2015 14:21:42.054,-75.71589928,39.52089991,28.75,4.0,-11.800000190734863,331.5,1.0342951,3.7924154,11.262324,0.23496598,2620.25,63.3798633813858,25.882352828979492,2.0496347501581056,29.290836334228516
Thu Dec 03 14:21:42 EST 2015,03-Dec-2015 14:21:42.554,-75.71589928,39.52089991,28.75,4.0,-11.800000190734863,331.5,-0.9576807,1.9153614,8.734048,-0.064309,2625.75,63.3798633813858,25.882352828979492,2.0496347501581056,29.056039810180664
Thu Dec 03 14:21:43 EST 2015,03-Dec-2015 14:21:43.054,-75.71606057,39.52112625,28.75,4.0,-11.800000190734863,331.2,1.0342951,3.7541082,9.998186,0.112752974,2629.5,64.62260580062866,25.490196228027344,2.0674696557378383,31.175151824951172
Thu Dec 03 14:21:43 EST 2015,03-Dec-2015 14:21:43.554,-75.71606057,39.52112625,28.75,4.0,-11.800000190734863,331.2,-0.9576807,2.528277,10.036493,0.078557074,2632.75,64.00123459100723,25.490196228027344,2.0674696557378383,30.591541290283203
Thu Dec 03 14:21:44 EST 2015,03-Dec-2015 14:21:44.054,-75.71622126,39.52135936,29.0,4.0,-11.5,331.2,0.842759,3.217807,9.959879,0.089402854,2647.5,64.00123459100723,25.490196228027344,2.0856998160218723,30.993038177490234
Thu Dec 03 14:21:44 EST 2015,03-Dec-2015 14:21:44.554,-75.71622126,39.52135936,29.0,4.0,-11.5,331.2,-1.3790601,2.7581203,8.772355,-0.03313446,2651.5,65.24397701025009,25.882352828979492,2.0856998160218723,33.60063552856445
Thu Dec 03 14:21:45 EST 2015,03-Dec-2015 14:21:45.054,-75.71639301,39.52158309,29.0,5.0,-11.699999809265137,330.9,0.6895301,1.6472107,9.615114,0.015893757,2663.25,64.62260580062866,18.823530197143555,2.1036563498295777,106.81544494628906
Thu Dec 03 14:21:45 EST 2015,03-Dec-2015 14:21:45.554,-75.71639301,39.52158309,29.0,5.0,-11.699999809265137,330.9,-0.5363012,2.0685902,10.036493,0.06502193,2603.75,64.62260580062866,18.823530197143555,2.1036563498295777,107.59284210205078
Thu Dec 03 14:21:46 EST 2015,03-Dec-2015 14:21:46.054,-75.71656032,39.5218095,29.0,5.0,-11.600000381469727,330.8,1.7238252,2.2984335,9.270349,0.008331835,2598.25,64.00123459100723,20.0,2.121653031322765,55.12466812133789
Thu Dec 03 14:21:46 EST 2015,03-Dec-2015 14:21:46.555,-75.71656032,39.5218095,29.0,5.0,-11.600000381469727,330.8,0.0,2.9496565,10.994174,0.17934495,2773.25,64.00123459100723,25.882352828979492,2.121653031322765,27.909093856811523
Thu Dec 03 14:21:47 EST 2015,03-Dec-2015 14:21:47.054,-75.71673653,39.52203398,29.0,4.0,-11.5,330.3,-0.61291564,2.2601264,8.350976,-0.09689218,2663.25,64.00123459100723,24.705883026123047,2.1397766743157973,32.56474685668945
Thu Dec 03 14:21:47 EST 2015,03-Dec-2015 14:21:47.554,-75.71673653,39.52203398,29.0,4.0,-11.5,330.3,0.91937345,1.685518,9.346964,-0.008307397,2600.0,63.3798633813858,20.784313201904297,2.1397766743157973,60.261695861816406
Thu Dec 03 14:21:48 EST 2015,03-Dec-2015 14:21:48.054,-75.71689922,39.52225508,28.75,4.0,-11.5,329.9,0.15322891,2.9113493,11.224017,0.20110649,2603.75,63.3798633813858,23.92156982421875,2.157332916440211,34.09916305541992
Thu Dec 03 14:21:48 EST 2015,03-Dec-2015 14:21:48.554,-75.71689922,39.52225508,28.75,4.0,-11.5,329.9,0.2681506,2.6431987,9.730036,0.047157824,2602.25,63.3798633813858,23.92156982421875,2.157332916440211,35.69415283203125
Thu Dec 03 14:21:49 EST 2015,03-Dec-2015 14:21:49.054,-75.71707232,39.5224756,28.75,4.0,-11.600000381469727,329.0,0.4213795,2.9113493,9.921572,0.07389122,2594.5,63.3798633813858,23.92156982421875,2.175136859413797,35.05552291870117
Thu Dec 03 14:21:49 EST 2015,03-Dec-2015 14:21:49.554,-75.71707232,39.5224756,28.75,4.0,-11.600000381469727,329.0,0.11492168,2.4899697,10.572795,0.12630361,2592.75,63.3798633813858,25.098039627075195,2.175136859413797,28.263086318969727
Thu Dec 03 14:21:50 EST 2015,03-Dec-2015 14:21:50.054,-75.71723988,39.52269481,28.75,4.0,-11.800000190734863,328.8,-0.61291564,2.528277,8.887277,-0.03704363,2603.75,63.3798633813858,26.27450942993164,2.192711027257559,28.51881217956543
Thu Dec 03 14:21:50 EST 2015,03-Dec-2015 14:21:50.554,-75.71723988,39.52269481,28.75,4.0,-11.800000190734863,328.8,-0.4213795,2.6048915,9.385271,0.012799203,2600.0,64.62260580062866,26.27450942993164,2.192711027257559,29.495725631713867
Thu Dec 03 14:21:51 EST 2015,03-Dec-2015 14:21:51.054,-75.7174187,39.52291589,28.75,4.0,-11.600000381469727,328.3,0.91937345,3.4476504,9.423578,0.04616362,2600.0,64.00123459100723,26.27450942993164,2.21070830133651,28.98082160949707
Thu Dec 03 14:21:51 EST 2015,03-Dec-2015 14:21:51.555,-75.7174187,39.52291589,28.75,4.0,-11.600000381469727,328.3,-0.49799395,2.4516625,10.802638,0.14932984,2612.5,63.3798633813858,26.27450942993164,2.21070830133651,28.57501792907715
Thu Dec 03 14:21:52 EST 2015,03-Dec-2015 14:21:52.054,-75.71759417,39.52313449,29.0,5.0,-11.600000381469727,327.9,-0.4213795,2.4516625,10.189722,0.08821267,2616.25,63.3798633813858,26.27450942993164,2.228465578181215,28.836444854736328
Thu Dec 03 14:21:52 EST 2015,03-Dec-2015 14:21:52.554,-75.71759417,39.52313449,29.0,5.0,-11.600000381469727,327.9,0.30645782,2.9879637,9.461885,0.030946076,2617.75,63.3798633813858,26.27450942993164,2.228465578181215,28.88239860534668
Thu Dec 03 14:21:53 EST 2015,03-Dec-2015 14:21:53.054,-75.71778192,39.5233571,29.0,5.0,-11.600000381469727,327.6,-0.38307226,2.719813,9.270349,0.0045948625,2621.75,64.62260580062866,26.27450942993164,2.24680877419965,29.46045684814453
Thu Dec 03 14:21:53 EST 2015,03-Dec-2015 14:21:53.553,-75.71778192,39.5233571,29.0,5.0,-11.600000381469727,327.6,1.1875241,3.86903,9.730036,0.09322816,2629.5,64.00123459100723,25.882352828979492,2.24680877419965,30.002275466918945
Thu Dec 03 14:21:54 EST 2015,03-Dec-2015 14:21:54.054,-75.7179593,39.52357737,29.0,5.0,-11.5,327.6,0.30645782,2.873042,8.42759,-0.07283205,2627.25,64.00123459100723,25.882352828979492,2.264717752999829,30.237733840942383
Thu Dec 03 14:21:54 EST 2015,03-Dec-2015 14:21:54.553,-75.7179593,39.52357737,29.0,5.0,-11.5,327.6,-0.30645782,2.2601264,11.18571,0.18269771,2640.5,64.00123459100723,24.705883026123047,2.264717752999829,32.68104934692383
Thu Dec 03 14:21:55 EST 2015,03-Dec-2015 14:21:55.054,-75.7181425,39.52380289,29.0,5.0,-11.399999618530273,327.6,0.9959879,2.9113493,10.036493,0.08908945,2631.25,64.00123459100723,24.705883026123047,2.2830987263606914,33.27525329589844
Thu Dec 03 14:21:55 EST 2015,03-Dec-2015 14:21:55.554,-75.7181425,39.52380289,29.0,5.0,-11.399999618530273,327.6,-0.038307227,2.2218192,8.159439,-0.11895943,2635.0,64.00123459100723,24.705883026123047,2.2830987263606914,33.71974182128906
Thu Dec 03 14:21:56 EST 2015,03-Dec-2015 14:21:56.054,-75.71832169,39.524026,29.0,5.0,-11.199999809265137,327.7,0.80445176,2.9113493,10.496181,0.13236684,2632.75,64.00123459100723,24.705883026123047,2.3012251841361007,33.64226150512695
Thu Dec 03 14:21:56 EST 2015,03-Dec-2015 14:21:56.555,-75.71832169,39.524026,29.0,5.0,-11.199999809265137,327.7,-0.45968673,2.566584,10.342952,0.106314,2635.0,64.00123459100723,24.705883026123047,2.3012251841361007,33.9385986328125
Thu Dec 03 14:21:57 EST 2015,03-Dec-2015 14:21:57.054,-75.71850108,39.52425049,29.25,4.0,-11.399999618530273,327.6,0.15322891,2.4133554,9.730036,0.041021764,2632.75,64.00123459100723,24.705883026123047,2.319438159432991,33.9385986328125
Thu Dec 03 14:21:57 EST 2015,03-Dec-2015 14:21:57.554,-75.71850108,39.52425049,29.25,4.0,-11.399999618530273,327.6,-0.4213795,2.336741,10.764331,0.14265949,2632.75,64.00123459100723,24.705883026123047,2.319438159432991,33.98586654663086
Thu Dec 03 14:21:58 EST 2015,03-Dec-2015 14:21:58.054,-75.71868518,39.52447625,29.25,5.0,-11.800000190734863,327.4,1.1875241,3.86903,10.036493,0.12213701,2635.0,64.00123459100723,24.705883026123047,2.337858836040013,34.033267974853516
Thu Dec 03 14:21:58 EST 2015,03-Dec-2015 14:21:58.554,-75.71868518,39.52447625,29.25,5.0,-11.800000190734863,327.4,-0.34476504,2.566584,10.113108,0.08315939,2636.5,64.00123459100723,24.705883026123047,2.337858836040013,34.1125602722168
